incident_id,vehicle_id,part_id,incident_date,defect_type,defect_source,severity,customer_complaint,status
4066,1610,10,2025-06-27,Performance Issue,Assembly Error,Medium,True,Closed
4067,647,27,2025-06-28,Leakage,Supplier Defect,Low,False,Open
4068,273,1,2025-06-28,Noise,Assembly Error,Medium,False,Closed
4069,796,15,2025-06-28,Performance Issue,Supplier Defect,Medium,True,Closed
4070,1628,5,2025-06-29,Noise,Material Failure,Low,True,Closed
4071,418,23,2025-06-29,Leakage,Material Failure,Medium,False,Closed
4072,332,24,2025-06-29,Performance Issue,Manufacturing Error,High,True,Closed
4073,615,15,2025-06-29,Electrical Failure,Supplier Defect,High,True,Closed
4074,1708,23,2025-06-29,Breakage,Material Failure,Medium,True,Closed
4075,1094,18,2025-06-30,Software Error,Manufacturing Error,High,False,Closed
4076,18,11,2025-06-30,Noise,Supplier Defect,Low,False,Closed
4077,161,1,2025-06-30,Breakage,Manufacturing Error,Critical,True,Closed
4078,394,16,2025-06-30,Software Error,Design Issue,Low,True,Closed
4079,1101,12,2025-06-30,Overheating,Supplier Defect,High,True,Closed
4080,1447,18,2025-06-30,Software Error,Supplier Defect,Low,False,Closed
4081,1042,7,2025-06-30,Leakage,Manufacturing Error,High,True,Closed
4082,839,7,2025-07-01,Breakage,Material Failure,High,True,Closed
4083,539,16,2025-07-01,Performance Issue,Supplier Defect,Low,False,Closed
4084,1835,10,2025-07-01,Breakage,Supplier Defect,High,True,Closed
4085,365,7,2025-07-02,Breakage,Manufacturing Error,High,False,Closed
4086,411,11,2025-07-02,Breakage,Material Failure,Critical,True,Closed
4087,1582,27,2025-07-02,Electrical Failure,Design Issue,Medium,False,Closed
4088,201,11,2025-07-02,Leakage,Supplier Defect,Medium,True,Closed
4089,738,27,2025-07-02,Leakage,Supplier Defect,Low,True,Closed
4090,471,11,2025-07-03,Noise,Manufacturing Error,Medium,True,Closed
4091,1233,8,2025-07-03,Performance Issue,Design Issue,High,False,Closed
4092,455,4,2025-07-04,Breakage,Supplier Defect,Critical,True,Closed
4093,1483,6,2025-07-04,Performance Issue,Supplier Defect,Medium,False,Closed
4094,305,12,2025-07-04,Leakage,Assembly Error,Medium,True,Closed
4095,1109,16,2025-07-04,Software Error,Manufacturing Error,Medium,True,Closed
4096,365,24,2025-07-05,Breakage,Manufacturing Error,Medium,True,Closed
4097,280,7,2025-07-05,Performance Issue,Material Failure,Medium,False,Closed
4098,1290,4,2025-07-05,Breakage,Supplier Defect,Medium,False,Closed
4099,1077,9,2025-07-05,Performance Issue,Material Failure,High,True,Closed
4100,615,18,2025-07-05,Software Error,Customer Misuse,Medium,False,Closed
4101,680,11,2025-07-06,Leakage,Supplier Defect,Low,False,Closed
4102,372,24,2025-07-06,Noise,Supplier Defect,Low,False,Closed
4103,614,23,2025-07-06,Performance Issue,Supplier Defect,Medium,True,Closed
4104,659,7,2025-07-06,Noise,Manufacturing Error,Low,True,Closed
4105,1016,15,2025-07-07,Electrical Failure,Design Issue,Medium,False,Closed
4106,1757,15,2025-07-07,Performance Issue,Material Failure,Medium,True,Closed
4107,62,9,2025-07-07,Leakage,Unknown,High,False,Closed
4108,1725,16,2025-07-07,Software Error,Supplier Defect,Medium,False,Closed
4109,188,14,2025-07-07,Leakage,Design Issue,Medium,False,Closed
4110,1876,10,2025-07-08,Performance Issue,Supplier Defect,High,True,Closed
4111,1355,19,2025-07-08,Electrical Failure,Supplier Defect,Low,False,Closed
4112,363,22,2025-07-08,Noise,Material Failure,Medium,True,Closed
4113,1417,13,2025-07-09,Leakage,Design Issue,High,True,Closed
4114,415,28,2025-07-09,Leakage,Design Issue,Critical,True,Closed
4115,1598,14,2025-07-09,Overheating,Design Issue,Medium,False,Closed
4116,436,14,2025-07-10,Overheating,Supplier Defect,Medium,False,Closed
4117,986,9,2025-07-10,Incorrect Installation,Assembly Error,High,True,Closed
4118,1724,24,2025-07-10,Incorrect Installation,Assembly Error,Medium,False,Closed
4119,1485,1,2025-07-10,Breakage,Supplier Defect,High,True,Closed
4120,236,22,2025-07-11,Performance Issue,Customer Misuse,High,True,Closed
4121,92,11,2025-07-11,Leakage,Material Failure,Low,False,Closed
4122,99,28,2025-07-11,Performance Issue,Material Failure,High,False,Closed
4123,265,12,2025-07-11,Leakage,Supplier Defect,High,True,Closed
4124,1996,7,2025-07-11,Breakage,Supplier Defect,High,False,Closed
4125,454,11,2025-07-12,Breakage,Material Failure,High,True,Closed
4126,1233,11,2025-07-13,Overheating,Supplier Defect,High,True,Closed
4127,1517,14,2025-07-13,Leakage,Supplier Defect,Low,False,Closed
4128,1240,20,2025-07-13,Electrical Failure,Supplier Defect,High,False,Closed
4129,578,7,2025-07-13,Noise,Material Failure,Medium,False,Closed
4130,603,11,2025-07-13,Leakage,Supplier Defect,Medium,True,Closed
4131,1831,13,2025-07-14,Leakage,Manufacturing Error,Medium,False,Closed
4132,16,16,2025-07-14,Performance Issue,Supplier Defect,Low,False,Open
4133,611,24,2025-07-14,Leakage,Supplier Defect,High,True,Closed
4134,1738,7,2025-07-14,Performance Issue,Material Failure,High,True,Closed
4135,1223,26,2025-07-14,Breakage,Supplier Defect,High,True,Closed
4136,1761,11,2025-07-14,Noise,Unknown,Low,False,Closed
4137,277,7,2025-07-14,Breakage,Supplier Defect,Critical,True,Closed
4138,459,11,2025-07-14,Breakage,Supplier Defect,Medium,False,Closed
4139,1766,4,2025-07-15,Breakage,Supplier Defect,Critical,True,Closed
4140,1123,10,2025-07-15,Noise,Material Failure,Medium,True,Closed
4141,186,13,2025-07-15,Noise,Design Issue,Low,False,Closed
4142,1262,28,2025-07-16,Electrical Failure,Material Failure,Medium,False,Closed
4143,516,20,2025-07-16,Overheating,Customer Misuse,High,True,Closed
4144,164,24,2025-07-16,Breakage,Material Failure,Medium,False,Closed
4145,1760,11,2025-07-16,Overheating,Design Issue,High,True,Closed
4146,391,21,2025-07-16,Electrical Failure,Manufacturing Error,Medium,False,Closed
4147,1514,12,2025-07-17,Leakage,Material Failure,Medium,False,Closed
4148,1893,5,2025-07-17,Noise,Manufacturing Error,Medium,False,Closed
4149,625,5,2025-07-17,Noise,Material Failure,Medium,True,Closed
4150,1752,25,2025-07-17,Noise,Material Failure,Medium,True,Closed
4151,964,20,2025-07-17,Overheating,Material Failure,Critical,True,Closed
4152,1992,9,2025-07-17,Performance Issue,Unknown,Medium,True,Closed
4153,1293,24,2025-07-17,Noise,Supplier Defect,Medium,True,Closed
4154,1044,25,2025-07-17,Breakage,Supplier Defect,High,False,Closed
4155,1909,21,2025-07-18,Electrical Failure,Supplier Defect,Critical,True,Closed
4156,1545,12,2025-07-18,Noise,Supplier Defect,Low,False,Closed
4157,1881,20,2025-07-18,Electrical Failure,Customer Misuse,High,True,Closed
4158,1024,7,2025-07-18,Performance Issue,Unknown,High,True,Closed
4159,213,22,2025-07-18,Leakage,Material Failure,Critical,True,Open
4160,510,22,2025-07-18,Performance Issue,Manufacturing Error,Medium,True,Closed
4161,454,28,2025-07-19,Incorrect Installation,Assembly Error,Critical,True,Closed
4162,1092,10,2025-07-19,Breakage,Material Failure,High,False,Closed
4163,565,2,2025-07-19,Overheating,Supplier Defect,Medium,True,Closed
4164,25,1,2025-07-20,Performance Issue,Supplier Defect,Medium,False,Closed
4165,1138,7,2025-07-20,Leakage,Supplier Defect,High,False,Closed
4166,1319,27,2025-07-20,Leakage,Supplier Defect,Low,True,Closed
4167,931,11,2025-07-20,Incorrect Installation,Assembly Error,Low,False,Closed
4168,379,1,2025-07-21,Overheating,Material Failure,High,True,Closed
4169,1137,27,2025-07-21,Noise,Customer Misuse,Medium,True,Closed
4170,907,27,2025-07-21,Electrical Failure,Material Failure,Medium,False,Closed
4171,1539,24,2025-07-21,Noise,Design Issue,Low,False,Open
4172,1041,27,2025-07-21,Performance Issue,Design Issue,Medium,True,Closed
4173,501,7,2025-07-22,Noise,Manufacturing Error,Medium,False,Closed
4174,341,8,2025-07-22,Leakage,Customer Misuse,Critical,True,Closed
4175,916,11,2025-07-22,Leakage,Supplier Defect,Medium,False,Closed
4176,1335,11,2025-07-22,Overheating,Manufacturing Error,High,True,Closed
4177,289,27,2025-07-23,Performance Issue,Design Issue,Medium,False,Closed
4178,1363,16,2025-07-23,Electrical Failure,Supplier Defect,High,True,Closed
4179,1785,16,2025-07-23,Performance Issue,Assembly Error,Low,True,Closed
4180,1901,13,2025-07-23,Leakage,Design Issue,Critical,True,Closed
4181,209,12,2025-07-24,Noise,Design Issue,Low,False,Closed
4182,693,27,2025-07-24,Leakage,Material Failure,High,True,Closed
4183,1825,12,2025-07-24,Overheating,Customer Misuse,Medium,False,Closed
4184,1010,13,2025-07-25,Overheating,Supplier Defect,Medium,False,Closed
4185,627,9,2025-07-25,Breakage,Supplier Defect,Critical,False,Closed
4186,1837,7,2025-07-25,Noise,Material Failure,High,True,Closed
4187,600,27,2025-07-25,Electrical Failure,Supplier Defect,Low,True,Closed
4188,1356,27,2025-07-25,Electrical Failure,Assembly Error,Medium,False,Closed
4189,1063,11,2025-07-26,Noise,Customer Misuse,Low,False,Closed
4190,1529,20,2025-07-26,Electrical Failure,Design Issue,Medium,True,Closed
4191,763,21,2025-07-26,Electrical Failure,Manufacturing Error,High,True,Closed
4192,1605,11,2025-07-26,Overheating,Manufacturing Error,Medium,True,Closed
4193,1864,8,2025-07-26,Breakage,Customer Misuse,High,True,Closed
4194,145,20,2025-07-26,Performance Issue,Manufacturing Error,Low,False,Closed
4195,180,1,2025-07-27,Incorrect Installation,Assembly Error,High,False,Closed
4196,1663,11,2025-07-27,Leakage,Manufacturing Error,Medium,True,Closed
4197,1591,30,2025-07-27,Noise,Assembly Error,Medium,False,Closed
4198,458,7,2025-07-27,Noise,Supplier Defect,Critical,True,Closed
4199,572,23,2025-07-27,Noise,Supplier Defect,Low,True,Closed
4200,552,24,2025-07-27,Noise,Supplier Defect,Medium,True,Closed
4201,1528,29,2025-07-27,Performance Issue,Design Issue,Medium,False,Closed
4202,247,30,2025-07-28,Breakage,Supplier Defect,High,True,Closed
4203,839,16,2025-07-28,Performance Issue,Supplier Defect,High,True,Closed
4204,74,20,2025-07-28,Electrical Failure,Supplier Defect,Low,False,Closed
4205,709,18,2025-07-28,Software Error,Assembly Error,Low,False,Closed
4206,101,20,2025-07-28,Electrical Failure,Supplier Defect,Critical,True,Closed
4207,519,27,2025-07-28,Leakage,Assembly Error,Medium,False,Closed
4208,299,14,2025-07-28,Incorrect Installation,Assembly Error,Low,False,Closed
4209,672,18,2025-07-29,Electrical Failure,Design Issue,High,False,Closed
4210,195,27,2025-07-29,Electrical Failure,Manufacturing Error,High,False,Closed
4211,215,29,2025-07-29,Performance Issue,Material Failure,Low,False,Closed
4212,1260,18,2025-07-29,Performance Issue,Supplier Defect,Medium,False,Closed
4213,1609,23,2025-07-30,Noise,Manufacturing Error,Medium,True,Closed
4214,356,27,2025-07-30,Incorrect Installation,Assembly Error,Low,False,Closed
4215,171,11,2025-07-30,Noise,Supplier Defect,Low,False,Closed
4216,858,17,2025-07-31,Performance Issue,Unknown,Medium,False,Under Investigation
4217,379,20,2025-07-31,Performance Issue,Design Issue,High,True,Closed
4218,948,22,2025-07-31,Leakage,Material Failure,High,False,Under Investigation
4219,733,13,2025-07-31,Overheating,Supplier Defect,High,True,Closed
4220,348,18,2025-08-01,Electrical Failure,Manufacturing Error,Medium,True,Closed
4221,865,13,2025-08-01,Noise,Material Failure,Low,True,Closed
4222,933,12,2025-08-01,Breakage,Supplier Defect,Medium,True,Closed
4223,1100,9,2025-08-01,Noise,Manufacturing Error,Medium,False,Closed
4224,256,28,2025-08-01,Leakage,Supplier Defect,Medium,False,Closed
4225,214,27,2025-08-01,Noise,Material Failure,High,True,Closed
4226,741,20,2025-08-01,Overheating,Manufacturing Error,Medium,True,Closed
4227,1612,3,2025-08-01,Overheating,Material Failure,High,True,Closed
4228,849,26,2025-08-02,Noise,Supplier Defect,Low,True,Closed
4229,291,24,2025-08-02,Breakage,Unknown,Critical,False,Closed
4230,954,22,2025-08-03,Performance Issue,Assembly Error,High,True,Closed
4231,736,23,2025-08-03,Breakage,Assembly Error,High,False,Closed
4232,189,7,2025-08-03,Breakage,Material Failure,High,True,Closed
4233,812,7,2025-08-04,Leakage,Material Failure,Medium,True,Closed
4234,1453,10,2025-08-04,Performance Issue,Supplier Defect,High,True,Closed
4235,167,15,2025-08-04,Performance Issue,Supplier Defect,Low,False,Under Investigation
4236,1316,27,2025-08-04,Noise,Unknown,Low,False,Closed
4237,815,16,2025-08-04,Electrical Failure,Supplier Defect,Low,True,Closed
4238,969,13,2025-08-05,Overheating,Unknown,Medium,False,Closed
4239,735,9,2025-08-05,Breakage,Assembly Error,Medium,False,Closed
4240,1286,24,2025-08-05,Noise,Design Issue,Medium,False,Closed
4241,1131,30,2025-08-05,Breakage,Assembly Error,High,True,Closed
4242,181,30,2025-08-05,Noise,Supplier Defect,Low,True,Closed
4243,1586,21,2025-08-05,Electrical Failure,Supplier Defect,Critical,True,Closed
4244,485,30,2025-08-06,Incorrect Installation,Assembly Error,Low,False,Closed
4245,785,13,2025-08-06,Incorrect Installation,Assembly Error,Medium,True,Closed
4246,414,16,2025-08-06,Electrical Failure,Supplier Defect,Medium,False,Closed
4247,783,8,2025-08-06,Noise,Manufacturing Error,Low,True,Closed
4248,6,25,2025-08-06,Noise,Supplier Defect,Medium,True,Closed
4249,191,29,2025-08-07,Incorrect Installation,Assembly Error,Medium,True,Closed
4250,457,6,2025-08-07,Incorrect Installation,Assembly Error,Medium,False,Closed
4251,21,13,2025-08-07,Breakage,Assembly Error,High,True,Closed
4252,669,24,2025-08-07,Incorrect Installation,Assembly Error,Medium,False,Closed
4253,884,11,2025-08-08,Leakage,Material Failure,Medium,True,Closed
4254,512,9,2025-08-08,Noise,Manufacturing Error,Medium,False,Closed
4255,1385,19,2025-08-08,Electrical Failure,Customer Misuse,Medium,False,Closed
4256,804,12,2025-08-08,Overheating,Manufacturing Error,Medium,True,Closed
4257,145,27,2025-08-09,Incorrect Installation,Assembly Error,Low,False,Closed
4258,734,13,2025-08-10,Leakage,Supplier Defect,Critical,True,Closed
4259,1703,15,2025-08-10,Electrical Failure,Manufacturing Error,Medium,True,Closed
4260,510,5,2025-08-10,Leakage,Customer Misuse,High,False,Closed
4261,530,24,2025-08-11,Breakage,Material Failure,Medium,False,Closed
4262,736,28,2025-08-12,Leakage,Design Issue,Low,True,Closed
4263,421,11,2025-08-12,Leakage,Manufacturing Error,Medium,False,Closed
4264,144,7,2025-08-12,Performance Issue,Material Failure,High,True,Closed
4265,750,11,2025-08-13,Breakage,Supplier Defect,Medium,False,Closed
4266,664,23,2025-08-13,Breakage,Manufacturing Error,High,True,Closed
4267,1057,30,2025-08-13,Breakage,Supplier Defect,High,True,Closed
4268,1269,12,2025-08-13,Breakage,Supplier Defect,High,False,Closed
4269,699,25,2025-08-13,Performance Issue,Manufacturing Error,Low,False,Closed
4270,581,23,2025-08-13,Performance Issue,Material Failure,Medium,True,Closed
4271,104,5,2025-08-13,Performance Issue,Supplier Defect,Low,False,Closed
4272,57,12,2025-08-14,Leakage,Design Issue,Medium,False,Closed
4273,325,14,2025-08-14,Leakage,Manufacturing Error,Medium,False,Closed
4274,1610,5,2025-08-14,Leakage,Supplier Defect,Low,False,Closed
4275,424,11,2025-08-14,Overheating,Supplier Defect,Medium,False,Closed
4276,474,9,2025-08-15,Noise,Supplier Defect,Low,False,Closed
4277,1638,7,2025-08-15,Leakage,Customer Misuse,Medium,False,Closed
4278,76,15,2025-08-15,Software Error,Supplier Defect,Low,False,Closed
4279,985,7,2025-08-15,Noise,Unknown,Low,True,Closed
4280,1455,6,2025-08-15,Performance Issue,Supplier Defect,Medium,False,Closed
4281,621,11,2025-08-16,Leakage,Design Issue,High,False,Closed
4282,84,16,2025-08-16,Software Error,Assembly Error,High,True,Closed
4283,356,27,2025-08-16,Performance Issue,Manufacturing Error,High,True,Closed
4284,784,25,2025-08-16,Breakage,Supplier Defect,High,True,Closed
4285,362,30,2025-08-16,Noise,Supplier Defect,Low,False,Closed
4286,1495,14,2025-08-16,Overheating,Manufacturing Error,Medium,False,Closed
4287,1296,6,2025-08-16,Performance Issue,Supplier Defect,Low,False,Closed
4288,1643,10,2025-08-16,Noise,Design Issue,Medium,True,Closed
4289,894,9,2025-08-17,Noise,Supplier Defect,Low,False,Closed
4290,1109,13,2025-08-17,Noise,Supplier Defect,Medium,True,Closed
4291,99,23,2025-08-17,Noise,Unknown,Medium,True,Closed
4292,1457,12,2025-08-17,Leakage,Assembly Error,High,True,Closed
4293,568,7,2025-08-17,Incorrect Installation,Assembly Error,Low,False,Closed
4294,1459,18,2025-08-18,Software Error,Supplier Defect,Medium,False,Closed
4295,65,17,2025-08-18,Electrical Failure,Design Issue,High,False,Closed
4296,472,12,2025-08-18,Noise,Material Failure,Medium,True,Closed
4297,1458,13,2025-08-18,Overheating,Design Issue,Low,True,Closed
4298,1992,11,2025-08-18,Overheating,Supplier Defect,High,False,Closed
4299,383,27,2025-08-19,Performance Issue,Manufacturing Error,Low,False,Closed
4300,1546,24,2025-08-19,Performance Issue,Design Issue,Low,False,Closed
4301,1337,14,2025-08-19,Incorrect Installation,Assembly Error,High,True,Closed
4302,1017,24,2025-08-19,Noise,Material Failure,Medium,False,Closed
4303,10,9,2025-08-19,Noise,Design Issue,Medium,True,Closed
4304,1831,7,2025-08-19,Leakage,Material Failure,Low,False,Closed
4305,1110,8,2025-08-19,Performance Issue,Material Failure,Low,False,Closed
4306,1757,8,2025-08-20,Performance Issue,Unknown,Medium,False,Closed
4307,1138,4,2025-08-20,Performance Issue,Manufacturing Error,Low,False,Closed
4308,285,19,2025-08-20,Overheating,Manufacturing Error,High,True,Closed
4309,1664,2,2025-08-20,Noise,Manufacturing Error,Low,False,Closed
4310,1026,6,2025-08-20,Performance Issue,Manufacturing Error,Medium,False,Closed
4311,200,14,2025-08-21,Leakage,Supplier Defect,Low,False,Closed
4312,1440,22,2025-08-21,Leakage,Supplier Defect,High,True,Closed
4313,1812,27,2025-08-22,Performance Issue,Design Issue,Medium,True,Closed
4314,1743,29,2025-08-22,Performance Issue,Supplier Defect,Low,True,Closed
4315,1755,6,2025-08-22,Breakage,Material Failure,Critical,True,Closed
4316,753,6,2025-08-22,Performance Issue,Manufacturing Error,High,True,Closed
4317,1408,6,2025-08-22,Breakage,Manufacturing Error,High,True,Closed
4318,256,14,2025-08-22,Leakage,Material Failure,Medium,False,Closed
4319,552,29,2025-08-23,Noise,Supplier Defect,Medium,True,Closed
4320,1573,29,2025-08-23,Breakage,Design Issue,High,False,Closed
4321,1490,26,2025-08-23,Breakage,Customer Misuse,High,True,Closed
4322,859,12,2025-08-23,Leakage,Design Issue,Low,False,Closed
4323,129,5,2025-08-24,Leakage,Supplier Defect,Medium,True,Closed
4324,1824,9,2025-08-24,Leakage,Design Issue,High,True,Closed
4325,1211,28,2025-08-25,Performance Issue,Assembly Error,Medium,True,Closed
4326,165,2,2025-08-25,Breakage,Supplier Defect,Critical,True,Closed
4327,1791,16,2025-08-25,Electrical Failure,Supplier Defect,Medium,False,Closed
4328,1056,2,2025-08-25,Breakage,Manufacturing Error,Low,False,Closed
4329,9,17,2025-08-26,Incorrect Installation,Assembly Error,High,True,Closed
4330,1057,12,2025-08-26,Breakage,Customer Misuse,High,True,Closed
4331,1091,11,2025-08-26,Overheating,Material Failure,High,True,Closed
4332,111,8,2025-08-26,Performance Issue,Material Failure,Low,False,Under Investigation
4333,1136,11,2025-08-26,Leakage,Manufacturing Error,Medium,False,Closed
4334,1698,27,2025-08-26,Noise,Manufacturing Error,Low,True,Closed
4335,11,11,2025-08-27,Overheating,Manufacturing Error,High,True,Closed
4336,941,2,2025-08-28,Overheating,Supplier Defect,Critical,True,Closed
4337,1649,21,2025-08-28,Electrical Failure,Manufacturing Error,Low,False,Closed
4338,406,7,2025-08-28,Leakage,Supplier Defect,Medium,False,Closed
4339,1657,18,2025-08-28,Software Error,Assembly Error,Low,True,Closed
4340,1710,14,2025-08-28,Breakage,Material Failure,Medium,False,Under Investigation
4341,1023,28,2025-08-29,Leakage,Supplier Defect,High,True,Closed
4342,1742,20,2025-08-29,Electrical Failure,Supplier Defect,Medium,True,Closed
4343,231,9,2025-08-29,Performance Issue,Supplier Defect,Critical,False,Closed
4344,1293,27,2025-08-29,Incorrect Installation,Assembly Error,Medium,False,Closed
4345,877,18,2025-08-29,Electrical Failure,Supplier Defect,Medium,False,Closed
4346,168,28,2025-08-29,Incorrect Installation,Assembly Error,Low,True,Closed
4347,18,11,2025-08-29,Leakage,Unknown,Medium,True,Closed
4348,1014,29,2025-08-30,Noise,Design Issue,High,True,Closed
4349,1589,24,2025-08-30,Performance Issue,Supplier Defect,Medium,True,Closed
4350,118,18,2025-08-30,Software Error,Assembly Error,Low,True,Closed
4351,1867,14,2025-08-30,Leakage,Assembly Error,High,False,Closed
4352,1071,26,2025-08-30,Performance Issue,Supplier Defect,Medium,False,Closed
4353,1033,7,2025-08-30,Incorrect Installation,Assembly Error,Low,False,Closed
4354,396,8,2025-08-30,Leakage,Manufacturing Error,Medium,False,Closed
4355,1006,28,2025-08-30,Performance Issue,Supplier Defect,Low,False,Closed
4356,1851,13,2025-08-30,Overheating,Material Failure,Medium,False,Closed
4357,1152,23,2025-08-31,Breakage,Supplier Defect,Medium,False,Closed
4358,1685,27,2025-08-31,Leakage,Supplier Defect,High,False,Closed
4359,1120,11,2025-08-31,Leakage,Supplier Defect,Low,False,Closed
4360,1707,7,2025-08-31,Performance Issue,Material Failure,Low,True,Closed
4361,625,16,2025-08-31,Software Error,Material Failure,Medium,False,Closed
4362,69,27,2025-08-31,Noise,Supplier Defect,Low,False,Closed
4363,949,30,2025-09-01,Noise,Supplier Defect,Low,True,Closed
4364,1540,24,2025-09-01,Leakage,Supplier Defect,High,True,Closed
4365,231,8,2025-09-01,Noise,Manufacturing Error,Medium,False,Closed
4366,250,11,2025-09-01,Overheating,Material Failure,Critical,True,Closed
4367,899,27,2025-09-01,Leakage,Design Issue,High,True,Closed
4368,664,9,2025-09-02,Breakage,Customer Misuse,High,True,Closed
4369,1032,13,2025-09-02,Leakage,Unknown,Medium,True,Closed
4370,384,12,2025-09-02,Overheating,Design Issue,High,True,Closed
4371,1323,16,2025-09-03,Software Error,Material Failure,Low,False,Closed
4372,47,16,2025-09-03,Electrical Failure,Supplier Defect,High,True,Closed
4373,999,29,2025-09-04,Leakage,Material Failure,Medium,True,Closed
4374,1821,25,2025-09-04,Breakage,Material Failure,High,True,Closed
4375,1261,10,2025-09-05,Breakage,Material Failure,Medium,True,Closed
4376,181,18,2025-09-05,Performance Issue,Supplier Defect,Low,False,Closed
4377,802,6,2025-09-05,Breakage,Assembly Error,Low,False,Closed
4378,864,8,2025-09-06,Noise,Supplier Defect,Medium,False,Under Investigation
4379,61,5,2025-09-06,Leakage,Manufacturing Error,Medium,False,Closed
4380,784,26,2025-09-07,Leakage,Customer Misuse,Medium,False,Closed
4381,60,1,2025-09-07,Breakage,Supplier Defect,High,True,Closed
4382,1979,28,2025-09-07,Leakage,Design Issue,High,True,Closed
4383,1307,10,2025-09-07,Performance Issue,Supplier Defect,Medium,True,Closed
4384,171,25,2025-09-07,Breakage,Supplier Defect,Critical,True,Closed
4385,1402,15,2025-09-07,Performance Issue,Material Failure,Low,False,Closed
4386,1177,5,2025-09-08,Incorrect Installation,Assembly Error,Low,False,Closed
4387,1213,27,2025-09-08,Performance Issue,Material Failure,Medium,True,Closed
4388,366,1,2025-09-08,Performance Issue,Assembly Error,Medium,False,Closed
4389,1182,21,2025-09-08,Electrical Failure,Design Issue,High,False,Closed
4390,287,21,2025-09-08,Electrical Failure,Assembly Error,Critical,True,Closed
4391,162,25,2025-09-09,Noise,Material Failure,Medium,True,Closed
4392,1693,5,2025-09-09,Incorrect Installation,Assembly Error,Medium,True,Closed
4393,55,28,2025-09-09,Leakage,Assembly Error,Medium,True,Closed
4394,65,15,2025-09-09,Software Error,Supplier Defect,Critical,True,Closed
4395,619,16,2025-09-10,Performance Issue,Supplier Defect,High,True,Closed
4396,103,15,2025-09-10,Electrical Failure,Supplier Defect,High,False,Closed
4397,1131,19,2025-09-10,Electrical Failure,Unknown,Medium,False,Closed
4398,823,26,2025-09-10,Breakage,Design Issue,Medium,False,Closed
4399,428,16,2025-09-11,Electrical Failure,Supplier Defect,Medium,True,Closed
4400,1532,16,2025-09-11,Electrical Failure,Supplier Defect,Medium,True,Closed
4401,965,11,2025-09-11,Noise,Supplier Defect,Medium,True,Closed
4402,517,27,2025-09-11,Performance Issue,Material Failure,Medium,True,Closed
4403,948,24,2025-09-11,Noise,Customer Misuse,Medium,False,Closed
4404,1871,22,2025-09-12,Performance Issue,Supplier Defect,Medium,False,Closed
4405,915,7,2025-09-12,Noise,Material Failure,Low,False,Closed
4406,986,9,2025-09-12,Leakage,Supplier Defect,Medium,True,Closed
4407,1382,1,2025-09-12,Overheating,Supplier Defect,Critical,True,Closed
4408,681,3,2025-09-12,Overheating,Assembly Error,Medium,True,Closed
4409,95,21,2025-09-13,Electrical Failure,Supplier Defect,Medium,False,Closed
4410,1912,19,2025-09-13,Overheating,Supplier Defect,Low,False,Closed
4411,1282,7,2025-09-13,Breakage,Supplier Defect,Critical,True,Under Investigation
4412,1502,30,2025-09-13,Noise,Supplier Defect,Low,True,Closed
4413,491,12,2025-09-14,Noise,Material Failure,Low,False,Closed
4414,752,15,2025-09-14,Software Error,Design Issue,Medium,True,Closed
4415,242,7,2025-09-14,Breakage,Supplier Defect,High,True,Closed
4416,1543,20,2025-09-15,Electrical Failure,Supplier Defect,Medium,False,Closed
4417,1067,11,2025-09-15,Incorrect Installation,Assembly Error,Medium,True,Closed
4418,1196,11,2025-09-15,Incorrect Installation,Assembly Error,Medium,False,Closed
4419,1129,24,2025-09-15,Leakage,Supplier Defect,Medium,True,Closed
4420,1748,4,2025-09-15,Performance Issue,Manufacturing Error,Medium,False,Closed
4421,1143,21,2025-09-15,Performance Issue,Supplier Defect,Medium,False,Closed
4422,58,11,2025-09-15,Overheating,Manufacturing Error,High,True,Closed
4423,149,1,2025-09-16,Noise,Manufacturing Error,Low,False,Closed
4424,1893,18,2025-09-16,Performance Issue,Supplier Defect,Medium,False,Closed
4425,365,20,2025-09-16,Electrical Failure,Material Failure,Medium,True,Closed
4426,1899,5,2025-09-16,Breakage,Manufacturing Error,Medium,False,Under Investigation
4427,1008,19,2025-09-17,Electrical Failure,Customer Misuse,Medium,False,Closed
4428,1814,12,2025-09-17,Incorrect Installation,Assembly Error,High,True,Closed
4429,919,7,2025-09-17,Noise,Customer Misuse,Low,True,Closed
4430,562,18,2025-09-17,Electrical Failure,Supplier Defect,Medium,True,Closed
4431,916,18,2025-09-18,Performance Issue,Manufacturing Error,Medium,False,Closed
4432,387,16,2025-09-18,Software Error,Design Issue,Low,False,Closed
4433,1247,7,2025-09-18,Breakage,Supplier Defect,Critical,True,Closed
4434,1431,15,2025-09-18,Performance Issue,Supplier Defect,Medium,True,Closed
4435,1423,18,2025-09-19,Performance Issue,Customer Misuse,High,True,Closed
4436,1876,13,2025-09-19,Overheating,Design Issue,High,True,Closed
4437,5,30,2025-09-19,Breakage,Assembly Error,Critical,True,Closed
4438,937,9,2025-09-20,Noise,Material Failure,Low,False,Closed
4439,5,18,2025-09-20,Software Error,Design Issue,Low,False,Closed
4440,60,16,2025-09-20,Software Error,Supplier Defect,Medium,True,Closed
4441,603,22,2025-09-20,Breakage,Supplier Defect,High,True,Closed
4442,1646,9,2025-09-20,Breakage,Material Failure,Medium,True,Closed
4443,1033,15,2025-09-21,Software Error,Supplier Defect,Low,False,Closed
