vehicle_id,model,production_year,production_line,factory,fuel_type
1416,Compact Sedan,2024,F2-L1,Factory 2,Petrol
1417,Electric Crossover,2024,F1-L2,Factory 1,Electric
1418,City Hatchback,2024,F1-L2,Factory 1,Petrol
1419,Compact Sedan,2024,F2-L1,Factory 2,Diesel
1420,Compact Sedan,2024,F2-L1,Factory 2,Diesel
1421,City Hatchback,2024,F1-L2,Factory 1,Diesel
1422,Compact SUV,2024,F3-L1,Factory 3,Petrol
1423,Pickup Truck,2024,F3-L2,Factory 3,Petrol
1424,Electric Crossover,2024,F1-L2,Factory 1,Electric
1425,City Hatchback,2024,F1-L1,Factory 1,Hybrid
1426,Family SUV,2024,F3-L1,Factory 3,Diesel
1427,Compact Sedan,2024,F2-L1,Factory 2,Hybrid
1428,Family SUV,2024,F3-L2,Factory 3,Diesel
1429,Pickup Truck,2024,F3-L2,Factory 3,Diesel
1430,Compact Sedan,2024,F2-L1,Factory 2,Petrol
1431,Family SUV,2024,F3-L1,Factory 3,Hybrid
1432,Family SUV,2024,F3-L2,Factory 3,Diesel
1433,Compact Sedan,2024,F2-L1,Factory 2,Diesel
1434,City Hatchback,2024,F1-L2,Factory 1,Petrol
1435,Compact SUV,2024,F3-L1,Factory 3,Petrol
1436,Compact Sedan,2024,F2-L1,Factory 2,Petrol
1437,City Hatchback,2024,F1-L2,Factory 1,Petrol
1438,Compact Sedan,2024,F2-L1,Factory 2,Petrol
1439,Compact SUV,2024,F3-L1,Factory 3,Petrol
1440,City Hatchback,2024,F1-L1,Factory 1,Petrol
1441,City Hatchback,2024,F1-L2,Factory 1,Petrol
1442,Pickup Truck,2024,F3-L2,Factory 3,Diesel
1443,Compact SUV,2024,F3-L1,Factory 3,Petrol
1444,Compact SUV,2025,F3-L1,Factory 3,Petrol
1445,Compact SUV,2025,F2-L2,Factory 2,Petrol
1446,City Hatchback,2025,F1-L2,Factory 1,Petrol
1447,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1448,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1449,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1450,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1451,Electric Crossover,2025,F1-L2,Factory 1,Electric
1452,City Hatchback,2025,F1-L2,Factory 1,Petrol
1453,Compact SUV,2025,F2-L2,Factory 2,Petrol
1454,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1455,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1456,Family SUV,2025,F3-L2,Factory 3,Hybrid
1457,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1458,City Hatchback,2025,F1-L2,Factory 1,Petrol
1459,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1460,Family SUV,2025,F3-L1,Factory 3,Diesel
1461,Family SUV,2025,F3-L1,Factory 3,Petrol
1462,City Hatchback,2025,F1-L1,Factory 1,Petrol
1463,Compact SUV,2025,F2-L2,Factory 2,Petrol
1464,Compact Sedan,2025,F2-L2,Factory 2,Hybrid
1465,Family SUV,2025,F3-L2,Factory 3,Diesel
1466,Electric Crossover,2025,F1-L2,Factory 1,Electric
1467,Family SUV,2025,F3-L2,Factory 3,Diesel
1468,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1469,City Hatchback,2025,F1-L2,Factory 1,Petrol
1470,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1471,Family SUV,2025,F3-L1,Factory 3,Petrol
1472,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1473,Family SUV,2025,F3-L2,Factory 3,Hybrid
1474,Electric Crossover,2025,F1-L2,Factory 1,Electric
1475,Compact SUV,2025,F2-L2,Factory 2,Petrol
1476,City Hatchback,2025,F1-L2,Factory 1,Petrol
1477,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1478,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1479,Family SUV,2025,F3-L2,Factory 3,Hybrid
1480,Compact SUV,2025,F3-L1,Factory 3,Diesel
1481,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1482,Family SUV,2025,F3-L1,Factory 3,Hybrid
1483,Family SUV,2025,F3-L2,Factory 3,Diesel
1484,Electric Crossover,2025,F1-L2,Factory 1,Electric
1485,Compact SUV,2025,F3-L1,Factory 3,Diesel
1486,Electric Crossover,2025,F1-L2,Factory 1,Electric
1487,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1488,Family SUV,2025,F3-L1,Factory 3,Diesel
1489,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1490,Family SUV,2025,F3-L2,Factory 3,Diesel
1491,Compact SUV,2025,F2-L2,Factory 2,Petrol
1492,Pickup Truck,2025,F3-L2,Factory 3,Petrol
1493,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1494,City Hatchback,2025,F1-L2,Factory 1,Petrol
1495,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1496,Compact SUV,2025,F3-L1,Factory 3,Petrol
1497,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1498,Electric Crossover,2025,F1-L2,Factory 1,Electric
1499,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1500,Compact SUV,2025,F3-L1,Factory 3,Petrol
1501,Compact SUV,2025,F3-L1,Factory 3,Diesel
1502,City Hatchback,2025,F1-L1,Factory 1,Petrol
1503,Family SUV,2025,F3-L1,Factory 3,Petrol
1504,City Hatchback,2025,F1-L2,Factory 1,Petrol
1505,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1506,Compact SUV,2025,F3-L1,Factory 3,Diesel
1507,City Hatchback,2025,F1-L1,Factory 1,Petrol
1508,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1509,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1510,City Hatchback,2025,F1-L1,Factory 1,Petrol
1511,Electric Crossover,2025,F1-L2,Factory 1,Electric
1512,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1513,City Hatchback,2025,F1-L2,Factory 1,Petrol
1514,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1515,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1516,Compact SUV,2025,F3-L1,Factory 3,Petrol
1517,Electric Crossover,2025,F1-L2,Factory 1,Electric
1518,Family SUV,2025,F3-L1,Factory 3,Diesel
1519,City Hatchback,2025,F1-L1,Factory 1,Petrol
1520,Family SUV,2025,F3-L1,Factory 3,Diesel
1521,Electric Crossover,2025,F1-L2,Factory 1,Electric
1522,City Hatchback,2025,F1-L2,Factory 1,Petrol
1523,City Hatchback,2025,F1-L1,Factory 1,Petrol
1524,Compact SUV,2025,F3-L1,Factory 3,Petrol
1525,Family SUV,2025,F3-L1,Factory 3,Diesel
1526,City Hatchback,2025,F1-L2,Factory 1,Petrol
1527,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1528,Electric Crossover,2025,F1-L2,Factory 1,Electric
1529,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1530,Compact SUV,2025,F2-L2,Factory 2,Petrol
1531,Family SUV,2025,F3-L1,Factory 3,Petrol
1532,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1533,Family SUV,2025,F3-L2,Factory 3,Petrol
1534,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1535,Compact SUV,2025,F3-L1,Factory 3,Petrol
1536,Electric Crossover,2025,F1-L2,Factory 1,Electric
1537,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1538,Family SUV,2025,F3-L1,Factory 3,Hybrid
1539,Compact SUV,2025,F3-L1,Factory 3,Diesel
1540,Pickup Truck,2025,F3-L2,Factory 3,Petrol
1541,Electric Crossover,2025,F1-L2,Factory 1,Electric
1542,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1543,City Hatchback,2025,F1-L1,Factory 1,Petrol
1544,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1545,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1546,City Hatchback,2025,F1-L1,Factory 1,Diesel
1547,Family SUV,2025,F3-L1,Factory 3,Petrol
1548,Electric Crossover,2025,F1-L2,Factory 1,Electric
1549,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1550,Electric Crossover,2025,F1-L2,Factory 1,Electric
1551,City Hatchback,2025,F1-L1,Factory 1,Diesel
1552,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1553,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1554,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1555,Compact SUV,2025,F2-L2,Factory 2,Petrol
1556,Compact SUV,2025,F3-L1,Factory 3,Petrol
1557,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1558,City Hatchback,2025,F1-L2,Factory 1,Petrol
1559,Compact SUV,2025,F2-L2,Factory 2,Diesel
1560,Compact SUV,2025,F3-L1,Factory 3,Petrol
1561,City Hatchback,2025,F1-L1,Factory 1,Petrol
1562,City Hatchback,2025,F1-L1,Factory 1,Petrol
1563,Family SUV,2025,F3-L2,Factory 3,Diesel
1564,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1565,Compact SUV,2025,F2-L2,Factory 2,Petrol
1566,Compact SUV,2025,F2-L2,Factory 2,Petrol
1567,City Hatchback,2025,F1-L1,Factory 1,Petrol
1568,Electric Crossover,2025,F1-L2,Factory 1,Electric
1569,Family SUV,2025,F3-L2,Factory 3,Diesel
1570,Family SUV,2025,F3-L1,Factory 3,Diesel
1571,Family SUV,2025,F3-L2,Factory 3,Petrol
1572,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1573,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1574,Electric Crossover,2025,F1-L2,Factory 1,Electric
1575,Family SUV,2025,F3-L2,Factory 3,Diesel
1576,City Hatchback,2025,F1-L2,Factory 1,Petrol
1577,City Hatchback,2025,F1-L2,Factory 1,Diesel
1578,City Hatchback,2025,F1-L2,Factory 1,Petrol
1579,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1580,City Hatchback,2025,F1-L2,Factory 1,Petrol
1581,Family SUV,2025,F3-L2,Factory 3,Petrol
1582,City Hatchback,2025,F1-L2,Factory 1,Petrol
1583,Compact SUV,2025,F3-L1,Factory 3,Diesel
1584,Compact Sedan,2025,F2-L2,Factory 2,Hybrid
1585,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1586,Compact Sedan,2025,F2-L2,Factory 2,Hybrid
1587,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1588,Family SUV,2025,F3-L1,Factory 3,Petrol
1589,City Hatchback,2025,F1-L2,Factory 1,Petrol
1590,Electric Crossover,2025,F1-L2,Factory 1,Electric
1591,Family SUV,2025,F3-L2,Factory 3,Petrol
1592,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1593,City Hatchback,2025,F1-L1,Factory 1,Petrol
1594,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1595,Electric Crossover,2025,F1-L2,Factory 1,Electric
1596,Compact SUV,2025,F2-L2,Factory 2,Diesel
1597,City Hatchback,2025,F1-L1,Factory 1,Petrol
1598,Compact SUV,2025,F3-L1,Factory 3,Petrol
1599,Family SUV,2025,F3-L2,Factory 3,Diesel
1600,City Hatchback,2025,F1-L2,Factory 1,Petrol
1601,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1602,Electric Crossover,2025,F1-L2,Factory 1,Electric
1603,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1604,Electric Crossover,2025,F1-L2,Factory 1,Electric
1605,Compact SUV,2025,F2-L2,Factory 2,Diesel
1606,Compact SUV,2025,F2-L2,Factory 2,Petrol
1607,Compact SUV,2025,F3-L1,Factory 3,Diesel
1608,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1609,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1610,Compact SUV,2025,F2-L2,Factory 2,Petrol
1611,City Hatchback,2025,F1-L1,Factory 1,Petrol
1612,City Hatchback,2025,F1-L1,Factory 1,Petrol
1613,Electric Crossover,2025,F1-L2,Factory 1,Electric
1614,Electric Crossover,2025,F1-L2,Factory 1,Electric
1615,Family SUV,2025,F3-L2,Factory 3,Diesel
1616,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1617,Family SUV,2025,F3-L2,Factory 3,Diesel
1618,Compact SUV,2025,F2-L2,Factory 2,Diesel
1619,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1620,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1621,City Hatchback,2025,F1-L1,Factory 1,Petrol
1622,City Hatchback,2025,F1-L1,Factory 1,Petrol
1623,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1624,Electric Crossover,2025,F1-L2,Factory 1,Electric
1625,Electric Crossover,2025,F1-L2,Factory 1,Electric
1626,Electric Crossover,2025,F1-L2,Factory 1,Electric
1627,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1628,Family SUV,2025,F3-L2,Factory 3,Diesel
1629,Family SUV,2025,F3-L1,Factory 3,Petrol
1630,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1631,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1632,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1633,City Hatchback,2025,F1-L2,Factory 1,Petrol
1634,Compact SUV,2025,F3-L1,Factory 3,Diesel
1635,Electric Crossover,2025,F1-L2,Factory 1,Electric
1636,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1637,Family SUV,2025,F3-L2,Factory 3,Petrol
1638,Family SUV,2025,F3-L2,Factory 3,Diesel
1639,Compact SUV,2025,F3-L1,Factory 3,Petrol
1640,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1641,Electric Crossover,2025,F1-L2,Factory 1,Electric
1642,City Hatchback,2025,F1-L2,Factory 1,Diesel
1643,City Hatchback,2025,F1-L1,Factory 1,Petrol
1644,City Hatchback,2025,F1-L2,Factory 1,Petrol
1645,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1646,City Hatchback,2025,F1-L2,Factory 1,Petrol
1647,Family SUV,2025,F3-L2,Factory 3,Hybrid
1648,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1649,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1650,City Hatchback,2025,F1-L2,Factory 1,Petrol
1651,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1652,City Hatchback,2025,F1-L2,Factory 1,Petrol
1653,Compact Sedan,2025,F2-L2,Factory 2,Hybrid
1654,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1655,Compact SUV,2025,F3-L1,Factory 3,Diesel
1656,Compact SUV,2025,F3-L1,Factory 3,Diesel
1657,Family SUV,2025,F3-L2,Factory 3,Diesel
1658,Pickup Truck,2025,F3-L2,Factory 3,Petrol
1659,City Hatchback,2025,F1-L2,Factory 1,Petrol
1660,Compact SUV,2025,F3-L1,Factory 3,Petrol
1661,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1662,City Hatchback,2025,F1-L1,Factory 1,Petrol
1663,Electric Crossover,2025,F1-L2,Factory 1,Electric
1664,City Hatchback,2025,F1-L1,Factory 1,Petrol
1665,City Hatchback,2025,F1-L2,Factory 1,Petrol
1666,Compact SUV,2025,F2-L2,Factory 2,Petrol
1667,Family SUV,2025,F3-L2,Factory 3,Diesel
1668,Compact SUV,2025,F2-L2,Factory 2,Diesel
1669,Compact SUV,2025,F3-L1,Factory 3,Petrol
1670,Compact SUV,2025,F2-L2,Factory 2,Diesel
1671,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1672,Compact SUV,2025,F2-L2,Factory 2,Diesel
1673,Compact SUV,2025,F3-L1,Factory 3,Petrol
1674,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1675,Compact SUV,2025,F2-L2,Factory 2,Diesel
1676,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1677,Compact SUV,2025,F2-L2,Factory 2,Diesel
1678,City Hatchback,2025,F1-L2,Factory 1,Petrol
1679,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1680,Family SUV,2025,F3-L2,Factory 3,Diesel
1681,Compact SUV,2025,F3-L1,Factory 3,Diesel
1682,Electric Crossover,2025,F1-L2,Factory 1,Electric
1683,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1684,Family SUV,2025,F3-L2,Factory 3,Petrol
1685,Electric Crossover,2025,F1-L2,Factory 1,Electric
1686,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1687,Pickup Truck,2025,F3-L2,Factory 3,Petrol
1688,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1689,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1690,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1691,Compact SUV,2025,F3-L1,Factory 3,Petrol
1692,City Hatchback,2025,F1-L1,Factory 1,Petrol
1693,Compact SUV,2025,F3-L1,Factory 3,Petrol
1694,City Hatchback,2025,F1-L1,Factory 1,Petrol
1695,Electric Crossover,2025,F1-L2,Factory 1,Electric
1696,City Hatchback,2025,F1-L2,Factory 1,Petrol
1697,Compact SUV,2025,F2-L2,Factory 2,Petrol
1698,Family SUV,2025,F3-L2,Factory 3,Diesel
1699,City Hatchback,2025,F1-L2,Factory 1,Petrol
1700,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1701,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1702,Family SUV,2025,F3-L1,Factory 3,Diesel
1703,Compact SUV,2025,F2-L2,Factory 2,Diesel
1704,City Hatchback,2025,F1-L2,Factory 1,Petrol
1705,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1706,City Hatchback,2025,F1-L2,Factory 1,Petrol
1707,Electric Crossover,2025,F1-L2,Factory 1,Electric
1708,Electric Crossover,2025,F1-L2,Factory 1,Electric
1709,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1710,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1711,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1712,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1713,Family SUV,2025,F3-L1,Factory 3,Hybrid
1714,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1715,City Hatchback,2025,F1-L2,Factory 1,Petrol
1716,Compact SUV,2025,F3-L1,Factory 3,Diesel
1717,Electric Crossover,2025,F1-L2,Factory 1,Electric
1718,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1719,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1720,City Hatchback,2025,F1-L2,Factory 1,Petrol
1721,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1722,Family SUV,2025,F3-L2,Factory 3,Diesel
1723,Electric Crossover,2025,F1-L2,Factory 1,Electric
1724,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1725,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1726,Electric Crossover,2025,F1-L2,Factory 1,Electric
1727,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1728,City Hatchback,2025,F1-L2,Factory 1,Petrol
1729,Compact SUV,2025,F2-L2,Factory 2,Petrol
1730,City Hatchback,2025,F1-L1,Factory 1,Petrol
1731,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1732,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1733,Electric Crossover,2025,F1-L2,Factory 1,Electric
1734,Family SUV,2025,F3-L1,Factory 3,Petrol
1735,City Hatchback,2025,F1-L1,Factory 1,Petrol
1736,Electric Crossover,2025,F1-L2,Factory 1,Electric
1737,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1738,City Hatchback,2025,F1-L2,Factory 1,Petrol
1739,City Hatchback,2025,F1-L1,Factory 1,Petrol
1740,City Hatchback,2025,F1-L2,Factory 1,Petrol
1741,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1742,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1743,Family SUV,2025,F3-L1,Factory 3,Diesel
1744,City Hatchback,2025,F1-L2,Factory 1,Petrol
1745,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1746,City Hatchback,2025,F1-L2,Factory 1,Petrol
1747,Compact SUV,2025,F3-L1,Factory 3,Petrol
1748,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1749,City Hatchback,2025,F1-L2,Factory 1,Petrol
1750,Electric Crossover,2025,F1-L2,Factory 1,Electric
1751,City Hatchback,2025,F1-L1,Factory 1,Petrol
1752,City Hatchback,2025,F1-L1,Factory 1,Petrol
1753,City Hatchback,2025,F1-L1,Factory 1,Diesel
1754,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1755,City Hatchback,2025,F1-L1,Factory 1,Petrol
1756,Family SUV,2025,F3-L1,Factory 3,Diesel
1757,City Hatchback,2025,F1-L1,Factory 1,Diesel
1758,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1759,Family SUV,2025,F3-L1,Factory 3,Diesel
1760,Electric Crossover,2025,F1-L2,Factory 1,Electric
1761,Family SUV,2025,F3-L1,Factory 3,Diesel
1762,Electric Crossover,2025,F1-L2,Factory 1,Electric
1763,City Hatchback,2025,F1-L2,Factory 1,Petrol
1764,Electric Crossover,2025,F1-L2,Factory 1,Electric
1765,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1766,Family SUV,2025,F3-L2,Factory 3,Petrol
1767,Family SUV,2025,F3-L2,Factory 3,Diesel
1768,Pickup Truck,2025,F3-L2,Factory 3,Petrol
1769,Compact SUV,2025,F3-L1,Factory 3,Diesel
1770,Family SUV,2025,F3-L1,Factory 3,Diesel
1771,Compact SUV,2025,F2-L2,Factory 2,Petrol
1772,City Hatchback,2025,F1-L2,Factory 1,Petrol
1773,Compact SUV,2025,F3-L1,Factory 3,Diesel
1774,Family SUV,2025,F3-L1,Factory 3,Hybrid
1775,Electric Crossover,2025,F1-L2,Factory 1,Electric
1776,Family SUV,2025,F3-L1,Factory 3,Petrol
1777,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1778,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1779,Compact SUV,2025,F3-L1,Factory 3,Petrol
1780,Compact SUV,2025,F3-L1,Factory 3,Petrol
1781,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1782,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1783,Compact SUV,2025,F2-L2,Factory 2,Petrol
1784,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1785,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1786,Family SUV,2025,F3-L1,Factory 3,Hybrid
1787,Compact SUV,2025,F3-L1,Factory 3,Diesel
1788,City Hatchback,2025,F1-L1,Factory 1,Petrol
1789,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1790,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1791,Family SUV,2025,F3-L2,Factory 3,Petrol
1792,Compact SUV,2025,F3-L1,Factory 3,Diesel
1793,City Hatchback,2025,F1-L2,Factory 1,Petrol
1794,Compact Sedan,2025,F2-L2,Factory 2,Hybrid
1795,Compact SUV,2025,F3-L1,Factory 3,Petrol
1796,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1797,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1798,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1799,Compact SUV,2025,F3-L1,Factory 3,Petrol
1800,Compact SUV,2025,F3-L1,Factory 3,Petrol
1801,Family SUV,2025,F3-L1,Factory 3,Diesel
1802,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1803,City Hatchback,2025,F1-L1,Factory 1,Petrol
1804,Family SUV,2025,F3-L1,Factory 3,Diesel
1805,Electric Crossover,2025,F1-L2,Factory 1,Electric
1806,City Hatchback,2025,F1-L1,Factory 1,Petrol
1807,Family SUV,2025,F3-L2,Factory 3,Hybrid
1808,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1809,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1810,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1811,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1812,Electric Crossover,2025,F1-L2,Factory 1,Electric
1813,City Hatchback,2025,F1-L1,Factory 1,Petrol
1814,Family SUV,2025,F3-L1,Factory 3,Petrol
1815,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1816,Compact SUV,2025,F3-L1,Factory 3,Petrol
1817,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1818,City Hatchback,2025,F1-L1,Factory 1,Hybrid
1819,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1820,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1821,City Hatchback,2025,F1-L1,Factory 1,Diesel
1822,Compact SUV,2025,F3-L1,Factory 3,Petrol
1823,Electric Crossover,2025,F1-L2,Factory 1,Electric
1824,Electric Crossover,2025,F1-L2,Factory 1,Electric
1825,City Hatchback,2025,F1-L1,Factory 1,Petrol
1826,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1827,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1828,Family SUV,2025,F3-L2,Factory 3,Petrol
1829,City Hatchback,2025,F1-L1,Factory 1,Petrol
1830,City Hatchback,2025,F1-L2,Factory 1,Petrol
1831,Electric Crossover,2025,F1-L2,Factory 1,Electric
1832,Family SUV,2025,F3-L1,Factory 3,Hybrid
1833,Electric Crossover,2025,F1-L2,Factory 1,Electric
1834,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1835,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1836,City Hatchback,2025,F1-L2,Factory 1,Petrol
1837,Electric Crossover,2025,F1-L2,Factory 1,Electric
1838,Compact SUV,2025,F3-L1,Factory 3,Petrol
1839,Family SUV,2025,F3-L1,Factory 3,Hybrid
1840,City Hatchback,2025,F1-L2,Factory 1,Petrol
1841,Family SUV,2025,F3-L1,Factory 3,Diesel
1842,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1843,Electric Crossover,2025,F1-L2,Factory 1,Electric
1844,City Hatchback,2025,F1-L2,Factory 1,Petrol
1845,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1846,Compact SUV,2025,F2-L2,Factory 2,Petrol
1847,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1848,Compact SUV,2025,F3-L1,Factory 3,Petrol
1849,Family SUV,2025,F3-L1,Factory 3,Diesel
1850,Electric Crossover,2025,F1-L2,Factory 1,Electric
1851,Compact SUV,2025,F2-L2,Factory 2,Petrol
1852,Electric Crossover,2025,F1-L2,Factory 1,Electric
1853,Compact SUV,2025,F2-L2,Factory 2,Petrol
1854,Electric Crossover,2025,F1-L2,Factory 1,Electric
1855,Compact SUV,2025,F3-L1,Factory 3,Diesel
1856,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1857,Compact SUV,2025,F2-L2,Factory 2,Diesel
1858,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1859,Electric Crossover,2025,F1-L2,Factory 1,Electric
1860,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1861,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1862,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1863,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1864,City Hatchback,2025,F1-L1,Factory 1,Diesel
1865,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1866,Family SUV,2025,F3-L1,Factory 3,Hybrid
1867,Family SUV,2025,F3-L2,Factory 3,Diesel
1868,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1869,Compact SUV,2025,F3-L1,Factory 3,Diesel
1870,Compact SUV,2025,F2-L2,Factory 2,Diesel
1871,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1872,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1873,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1874,Compact SUV,2025,F2-L2,Factory 2,Petrol
1875,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1876,Compact SUV,2025,F2-L2,Factory 2,Diesel
